fare_id,price,currency_type,payment_method,transfers,agency_id,transfer_duration
741_5007_3330_2839,5,EUR,0,0,5,
741_5007_3330_2845,5,EUR,0,0,5,
741_5007_3330_3110,5,EUR,0,0,5,
741_5007_3330_3134,5,EUR,0,0,5,
741_5007_3330_3135,5,EUR,0,0,5,
741_5007_3330_6104,5,EUR,0,0,5,
741_5007_3330_6279,5,EUR,0,0,5,
741_5007_3330_6280,5,EUR,0,0,5,
741_5007_3330_6285,5,EUR,0,0,5,
741_5007_3330_6286,5,EUR,0,0,5,
741_5007_3330_6345,5,EUR,0,0,5,
741_5007_3330_6372,5,EUR,0,0,5,
741_5007_3330_6393,5,EUR,0,0,5,
741_5007_3330_6597,5,EUR,0,0,5,
741_5007_3330_7060,5,EUR,0,0,5,
741_5007_3330_7336,5,EUR,0,0,5,
741_5007_3330_7973,5,EUR,0,0,5,
741_5007_6101_2,5,EUR,0,0,5,
741_5007_6101_323,5,EUR,0,0,5,
741_5007_6101_324,5,EUR,0,0,5,
741_5007_6101_325,5,EUR,0,0,5,
741_5007_6101_326,5,EUR,0,0,5,
741_5007_6101_332,5,EUR,0,0,5,
741_5007_6101_333,5,EUR,0,0,5,
741_5007_6101_337,5,EUR,0,0,5,
741_5007_6101_338,5,EUR,0,0,5,
741_5007_6101_339,5,EUR,0,0,5,
741_5007_6101_340,5,EUR,0,0,5,
741_5007_6101_341,5,EUR,0,0,5,
741_5007_6101_342,5,EUR,0,0,5,
741_5007_6101_346,5,EUR,0,0,5,
741_5007_6101_2754,5,EUR,0,0,5,
741_5007_6101_2839,5,EUR,0,0,5,
741_5007_6101_2844,5,EUR,0,0,5,
741_5007_6101_2845,5,EUR,0,0,5,
741_5007_6101_3110,5,EUR,0,0,5,
741_5007_6101_3111,5,EUR,0,0,5,
741_5007_6101_3134,5,EUR,0,0,5,
741_5007_6101_3135,5,EUR,0,0,5,
741_5007_6101_3156,5,EUR,0,0,5,
741_5007_6101_3330,5,EUR,0,0,5,
741_5007_6101_6102,5,EUR,0,0,5,
741_5007_6101_6104,5,EUR,0,0,5,
741_5007_6101_6172,5,EUR,0,0,5,
741_5007_6101_6279,5,EUR,0,0,5,
741_5007_6101_6280,5,EUR,0,0,5,
741_5007_6101_6284,5,EUR,0,0,5,
741_5007_6101_6285,5,EUR,0,0,5,
741_5007_6101_6286,5,EUR,0,0,5,
741_5007_6101_6345,5,EUR,0,0,5,
741_5007_6101_6367,5,EUR,0,0,5,
741_5007_6101_6372,5,EUR,0,0,5,
741_5007_6101_6393,5,EUR,0,0,5,
741_5007_6101_6597,5,EUR,0,0,5,
741_5007_6101_6869,5,EUR,0,0,5,
741_5007_6101_7060,5,EUR,0,0,5,
741_5007_6101_7336,5,EUR,0,0,5,
741_5007_6101_7973,5,EUR,0,0,5,
741_5007_6102_2,5,EUR,0,0,5,
741_5007_6102_323,5,EUR,0,0,5,
741_5007_6102_324,5,EUR,0,0,5,
741_5007_6102_325,5,EUR,0,0,5,
741_5007_6102_326,5,EUR,0,0,5,
741_5007_6102_332,5,EUR,0,0,5,
741_5007_6102_333,5,EUR,0,0,5,
741_5007_6102_337,5,EUR,0,0,5,
741_5007_6102_338,5,EUR,0,0,5,
741_5007_6102_339,5,EUR,0,0,5,
741_5007_6102_340,5,EUR,0,0,5,
741_5007_6102_341,5,EUR,0,0,5,
741_5007_6102_342,5,EUR,0,0,5,
741_5007_6102_346,5,EUR,0,0,5,
741_5007_6102_2754,5,EUR,0,0,5,
741_5007_6102_2839,5,EUR,0,0,5,
741_5007_6102_2844,5,EUR,0,0,5,
741_5007_6102_2845,5,EUR,0,0,5,
741_5007_6102_3110,5,EUR,0,0,5,
741_5007_6102_3111,5,EUR,0,0,5,
741_5007_6102_3134,5,EUR,0,0,5,
741_5007_6102_3135,5,EUR,0,0,5,
741_5007_6102_3156,5,EUR,0,0,5,
741_5007_6102_3330,5,EUR,0,0,5,
741_5007_6102_6104,5,EUR,0,0,5,
741_5007_6102_6172,5,EUR,0,0,5,
741_5007_6102_6279,5,EUR,0,0,5,
741_5007_6102_6280,5,EUR,0,0,5,
741_5007_6102_6284,5,EUR,0,0,5,
741_5007_6102_6285,5,EUR,0,0,5,
741_5007_6102_6286,5,EUR,0,0,5,
741_5007_6102_6345,5,EUR,0,0,5,
741_5007_6102_6367,5,EUR,0,0,5,
741_5007_6102_6372,5,EUR,0,0,5,
741_5007_6102_6393,5,EUR,0,0,5,
741_5007_6102_6597,5,EUR,0,0,5,
741_5007_6102_6869,5,EUR,0,0,5,
741_5007_6102_7060,5,EUR,0,0,5,
741_5007_6102_7336,5,EUR,0,0,5,
741_5007_6102_7973,5,EUR,0,0,5,
741_5007_6104_3134,5,EUR,0,0,5,
741_5007_6104_3135,5,EUR,0,0,5,
741_5007_6172_324,5,EUR,0,0,5,
741_5007_6172_326,5,EUR,0,0,5,
741_5007_6172_332,5,EUR,0,0,5,
741_5007_6172_333,5,EUR,0,0,5,
741_5007_6172_337,5,EUR,0,0,5,
741_5007_6172_338,5,EUR,0,0,5,
741_5007_6172_339,5,EUR,0,0,5,
741_5007_6172_340,5,EUR,0,0,5,
741_5007_6172_341,5,EUR,0,0,5,
741_5007_6172_342,5,EUR,0,0,5,
741_5007_6172_346,5,EUR,0,0,5,
741_5007_6172_2839,5,EUR,0,0,5,
741_5007_6172_2845,5,EUR,0,0,5,
741_5007_6172_3110,5,EUR,0,0,5,
741_5007_6172_3111,5,EUR,0,0,5,
741_5007_6172_3134,5,EUR,0,0,5,
741_5007_6172_3135,5,EUR,0,0,5,
741_5007_6172_3156,5,EUR,0,0,5,
741_5007_6172_3330,5,EUR,0,0,5,
741_5007_6172_6104,5,EUR,0,0,5,
741_5007_6172_6279,5,EUR,0,0,5,
741_5007_6172_6280,5,EUR,0,0,5,
741_5007_6172_6284,5,EUR,0,0,5,
741_5007_6172_6285,5,EUR,0,0,5,
741_5007_6172_6286,5,EUR,0,0,5,
741_5007_6172_6345,5,EUR,0,0,5,
741_5007_6172_6367,5,EUR,0,0,5,
741_5007_6172_6372,5,EUR,0,0,5,
741_5007_6172_6393,5,EUR,0,0,5,
741_5007_6172_6597,5,EUR,0,0,5,
741_5007_6172_6869,5,EUR,0,0,5,
741_5007_6172_7060,5,EUR,0,0,5,
741_5007_6172_7336,5,EUR,0,0,5,
741_5007_6172_7973,5,EUR,0,0,5,
741_5007_6279_324,5,EUR,0,0,5,
741_5007_6279_326,5,EUR,0,0,5,
741_5007_6279_333,5,EUR,0,0,5,
741_5007_6279_2839,5,EUR,0,0,5,
741_5007_6279_3110,5,EUR,0,0,5,
741_5007_6279_3134,5,EUR,0,0,5,
741_5007_6279_3135,5,EUR,0,0,5,
741_5007_6279_6104,5,EUR,0,0,5,
741_5007_6279_6285,5,EUR,0,0,5,
741_5007_6279_6286,5,EUR,0,0,5,
741_5007_6279_6345,5,EUR,0,0,5,
741_5007_6279_6372,5,EUR,0,0,5,
741_5007_6279_6393,5,EUR,0,0,5,
741_5007_6279_6597,5,EUR,0,0,5,
741_5007_6279_7336,5,EUR,0,0,5,
741_5007_6280_324,5,EUR,0,0,5,
741_5007_6280_326,5,EUR,0,0,5,
741_5007_6280_333,5,EUR,0,0,5,
741_5007_6280_337,5,EUR,0,0,5,
741_5007_6280_341,5,EUR,0,0,5,
741_5007_6280_342,5,EUR,0,0,5,
741_5007_6280_346,5,EUR,0,0,5,
741_5007_6280_2839,5,EUR,0,0,5,
741_5007_6280_2845,5,EUR,0,0,5,
741_5007_6280_3110,5,EUR,0,0,5,
741_5007_6280_3134,5,EUR,0,0,5,
741_5007_6280_3135,5,EUR,0,0,5,
741_5007_6280_6104,5,EUR,0,0,5,
741_5007_6280_6279,5,EUR,0,0,5,
741_5007_6280_6285,5,EUR,0,0,5,
741_5007_6280_6286,5,EUR,0,0,5,
741_5007_6280_6345,5,EUR,0,0,5,
741_5007_6280_6372,5,EUR,0,0,5,
741_5007_6280_6393,5,EUR,0,0,5,
741_5007_6280_6597,5,EUR,0,0,5,
741_5007_6280_7060,5,EUR,0,0,5,
741_5007_6280_7336,5,EUR,0,0,5,
741_5007_6280_7973,5,EUR,0,0,5,
741_5007_6284_324,5,EUR,0,0,5,
741_5007_6284_326,5,EUR,0,0,5,
741_5007_6284_333,5,EUR,0,0,5,
741_5007_6284_337,5,EUR,0,0,5,
741_5007_6284_339,5,EUR,0,0,5,
741_5007_6284_340,5,EUR,0,0,5,
741_5007_6284_341,5,EUR,0,0,5,
741_5007_6284_342,5,EUR,0,0,5,
741_5007_6284_346,5,EUR,0,0,5,
741_5007_6284_2839,5,EUR,0,0,5,
741_5007_6284_2845,5,EUR,0,0,5,
741_5007_6284_3110,5,EUR,0,0,5,
741_5007_6284_3134,5,EUR,0,0,5,
741_5007_6284_3135,5,EUR,0,0,5,
741_5007_6284_3330,5,EUR,0,0,5,
741_5007_6284_6104,5,EUR,0,0,5,
741_5007_6284_6279,5,EUR,0,0,5,
741_5007_6284_6280,5,EUR,0,0,5,
741_5007_6284_6285,5,EUR,0,0,5,
741_5007_6284_6286,5,EUR,0,0,5,
741_5007_6284_6345,5,EUR,0,0,5,
741_5007_6284_6372,5,EUR,0,0,5,
741_5007_6284_6393,5,EUR,0,0,5,
741_5007_6284_6597,5,EUR,0,0,5,
741_5007_6284_7060,5,EUR,0,0,5,
741_5007_6284_7336,5,EUR,0,0,5,
741_5007_6284_7973,5,EUR,0,0,5,
741_5007_6285_324,5,EUR,0,0,5,
741_5007_6285_326,5,EUR,0,0,5,
741_5007_6285_333,5,EUR,0,0,5,
741_5007_6285_2839,5,EUR,0,0,5,
741_5007_6285_3110,5,EUR,0,0,5,
741_5007_6285_3134,5,EUR,0,0,5,
741_5007_6285_3135,5,EUR,0,0,5,
741_5007_6285_6104,5,EUR,0,0,5,
741_5007_6285_6286,5,EUR,0,0,5,
741_5007_6285_6345,5,EUR,0,0,5,
741_5007_6285_6372,5,EUR,0,0,5,
741_5007_6285_6393,5,EUR,0,0,5,
741_5007_6285_6597,5,EUR,0,0,5,
741_5007_6286_324,5,EUR,0,0,5,
741_5007_6286_326,5,EUR,0,0,5,
741_5007_6286_333,5,EUR,0,0,5,
741_5007_6286_3134,5,EUR,0,0,5,
741_5007_6286_3135,5,EUR,0,0,5,
741_5007_6286_6104,5,EUR,0,0,5,
741_5007_6286_6345,5,EUR,0,0,5,
741_5007_6286_6372,5,EUR,0,0,5,
741_5007_6286_6393,5,EUR,0,0,5,
741_5007_6286_6597,5,EUR,0,0,5,
741_5007_6345_3134,5,EUR,0,0,5,
741_5007_6345_3135,5,EUR,0,0,5,
741_5007_6345_6104,5,EUR,0,0,5,
741_5007_6367_324,5,EUR,0,0,5,
741_5007_6367_326,5,EUR,0,0,5,
741_5007_6367_333,5,EUR,0,0,5,
741_5007_6367_337,5,EUR,0,0,5,
741_5007_6367_338,5,EUR,0,0,5,
741_5007_6367_339,5,EUR,0,0,5,
741_5007_6367_340,5,EUR,0,0,5,
741_5007_6367_341,5,EUR,0,0,5,
741_5007_6367_342,5,EUR,0,0,5,
741_5007_6367_346,5,EUR,0,0,5,
741_5007_6367_2839,5,EUR,0,0,5,
741_5007_6367_2845,5,EUR,0,0,5,
741_5007_6367_3110,5,EUR,0,0,5,
741_5007_6367_3111,5,EUR,0,0,5,
741_5007_6367_3134,5,EUR,0,0,5,
741_5007_6367_3135,5,EUR,0,0,5,
741_5007_6367_3156,5,EUR,0,0,5,
741_5007_6367_3330,5,EUR,0,0,5,
741_5007_6367_6104,5,EUR,0,0,5,
741_5007_6367_6279,5,EUR,0,0,5,
741_5007_6367_6280,5,EUR,0,0,5,
741_5007_6367_6284,5,EUR,0,0,5,
741_5007_6367_6285,5,EUR,0,0,5,
741_5007_6367_6286,5,EUR,0,0,5,
741_5007_6367_6345,5,EUR,0,0,5,
741_5007_6367_6372,5,EUR,0,0,5,
741_5007_6367_6393,5,EUR,0,0,5,
741_5007_6367_6597,5,EUR,0,0,5,
741_5007_6367_6869,5,EUR,0,0,5,
741_5007_6367_7060,5,EUR,0,0,5,
741_5007_6367_7336,5,EUR,0,0,5,
741_5007_6367_7973,5,EUR,0,0,5,
741_5007_6372_324,5,EUR,0,0,5,
741_5007_6372_3134,5,EUR,0,0,5,
741_5007_6372_3135,5,EUR,0,0,5,
741_5007_6372_6104,5,EUR,0,0,5,
741_5007_6372_6345,5,EUR,0,0,5,
741_5007_6393_324,5,EUR,0,0,5,
741_5007_6393_3134,5,EUR,0,0,5,
741_5007_6393_3135,5,EUR,0,0,5,
741_5007_6393_6104,5,EUR,0,0,5,
741_5007_6393_6345,5,EUR,0,0,5,
741_5007_6393_6372,5,EUR,0,0,5,
741_5007_6393_6597,5,EUR,0,0,5,
741_5007_6597_324,5,EUR,0,0,5,
741_5007_6597_3134,5,EUR,0,0,5,
741_5007_6597_3135,5,EUR,0,0,5,
741_5007_6597_6104,5,EUR,0,0,5,
741_5007_6597_6345,5,EUR,0,0,5,
741_5007_6597_6372,5,EUR,0,0,5,
741_5007_6869_324,5,EUR,0,0,5,
741_5007_6869_326,5,EUR,0,0,5,
741_5007_6869_333,5,EUR,0,0,5,
741_5007_6869_337,5,EUR,0,0,5,
741_5007_6869_338,5,EUR,0,0,5,
741_5007_6869_339,5,EUR,0,0,5,
741_5007_6869_340,5,EUR,0,0,5,
741_5007_6869_341,5,EUR,0,0,5,
741_5007_6869_342,5,EUR,0,0,5,
741_5007_6869_346,5,EUR,0,0,5,
741_5007_6869_2839,5,EUR,0,0,5,
741_5007_6869_2845,5,EUR,0,0,5,
741_5007_6869_3110,5,EUR,0,0,5,
741_5007_6869_3111,5,EUR,0,0,5,
741_5007_6869_3134,5,EUR,0,0,5,
741_5007_6869_3135,5,EUR,0,0,5,
741_5007_6869_3156,5,EUR,0,0,5,
741_5007_6869_3330,5,EUR,0,0,5,
741_5007_6869_6104,5,EUR,0,0,5,
741_5007_6869_6279,5,EUR,0,0,5,
741_5007_6869_6280,5,EUR,0,0,5,
741_5007_6869_6284,5,EUR,0,0,5,
741_5007_6869_6285,5,EUR,0,0,5,
741_5007_6869_6286,5,EUR,0,0,5,
741_5007_6869_6345,5,EUR,0,0,5,
741_5007_6869_6372,5,EUR,0,0,5,
741_5007_6869_6393,5,EUR,0,0,5,
741_5007_6869_6597,5,EUR,0,0,5,
741_5007_6869_7060,5,EUR,0,0,5,
741_5007_6869_7336,5,EUR,0,0,5,
741_5007_6869_7973,5,EUR,0,0,5,
741_5007_7060_324,5,EUR,0,0,5,
741_5007_7060_326,5,EUR,0,0,5,
741_5007_7060_333,5,EUR,0,0,5,
741_5007_7060_337,5,EUR,0,0,5,
741_5007_7060_341,5,EUR,0,0,5,
741_5007_7060_342,5,EUR,0,0,5,
741_5007_7060_346,5,EUR,0,0,5,
741_5007_7060_2839,5,EUR,0,0,5,
741_5007_7060_2845,5,EUR,0,0,5,
741_5007_7060_3110,5,EUR,0,0,5,
741_5007_7060_3134,5,EUR,0,0,5,
741_5007_7060_3135,5,EUR,0,0,5,
741_5007_7060_6104,5,EUR,0,0,5,
741_5007_7060_6279,5,EUR,0,0,5,
741_5007_7060_6285,5,EUR,0,0,5,
741_5007_7060_6286,5,EUR,0,0,5,
741_5007_7060_6345,5,EUR,0,0,5,
741_5007_7060_6372,5,EUR,0,0,5,
741_5007_7060_6393,5,EUR,0,0,5,
741_5007_7060_6597,5,EUR,0,0,5,
741_5007_7060_7336,5,EUR,0,0,5,
741_5007_7336_324,5,EUR,0,0,5,
741_5007_7336_326,5,EUR,0,0,5,
741_5007_7336_333,5,EUR,0,0,5,
741_5007_7336_2839,5,EUR,0,0,5,
741_5007_7336_3110,5,EUR,0,0,5,
741_5007_7336_3134,5,EUR,0,0,5,
741_5007_7336_3135,5,EUR,0,0,5,
741_5007_7336_6104,5,EUR,0,0,5,
741_5007_7336_6285,5,EUR,0,0,5,
741_5007_7336_6286,5,EUR,0,0,5,
741_5007_7336_6345,5,EUR,0,0,5,
741_5007_7336_6372,5,EUR,0,0,5,
741_5007_7336_6393,5,EUR,0,0,5,
741_5007_7336_6597,5,EUR,0,0,5,
741_5007_7973_324,5,EUR,0,0,5,
741_5007_7973_326,5,EUR,0,0,5,
741_5007_7973_333,5,EUR,0,0,5,
741_5007_7973_337,5,EUR,0,0,5,
741_5007_7973_341,5,EUR,0,0,5,
741_5007_7973_342,5,EUR,0,0,5,
741_5007_7973_346,5,EUR,0,0,5,
741_5007_7973_2839,5,EUR,0,0,5,
741_5007_7973_2845,5,EUR,0,0,5,
741_5007_7973_3110,5,EUR,0,0,5,
741_5007_7973_3134,5,EUR,0,0,5,
741_5007_7973_3135,5,EUR,0,0,5,
741_5007_7973_6104,5,EUR,0,0,5,
741_5007_7973_6279,5,EUR,0,0,5,
741_5007_7973_6285,5,EUR,0,0,5,
741_5007_7973_6286,5,EUR,0,0,5,
741_5007_7973_6345,5,EUR,0,0,5,
741_5007_7973_6372,5,EUR,0,0,5,
741_5007_7973_6393,5,EUR,0,0,5,
741_5007_7973_6597,5,EUR,0,0,5,
741_5007_7973_7060,5,EUR,0,0,5,
741_5007_7973_7336,5,EUR,0,0,5,
741_5008_1303_1297,4,EUR,0,0,5,
741_5008_1303_1352,4,EUR,0,0,5,
741_5008_1303_1910,4,EUR,0,0,5,
741_5008_1303_2004,4,EUR,0,0,5,
741_5008_1303_3906,4,EUR,0,0,5,
741_5008_1303_3907,4,EUR,0,0,5,
741_5008_1303_3910,4,EUR,0,0,5,
741_5008_1303_3913,4,EUR,0,0,5,
741_5008_1303_3916,4,EUR,0,0,5,
741_5008_1303_3919,4,EUR,0,0,5,
741_5008_1303_3922,4,EUR,0,0,5,
741_5008_1303_3928,4,EUR,0,0,5,
741_5008_1303_3944,4,EUR,0,0,5,
741_5008_1303_3949,4,EUR,0,0,5,
741_5008_1303_3963,4,EUR,0,0,5,
741_5008_1303_3968,4,EUR,0,0,5,
741_5008_1303_3971,4,EUR,0,0,5,
741_5008_1303_3974,4,EUR,0,0,5,
741_5008_1303_3975,4,EUR,0,0,5,
741_5008_1303_3978,4,EUR,0,0,5,
741_5008_1303_3980,4,EUR,0,0,5,
741_5008_1303_4864,4,EUR,0,0,5,
741_5008_1303_4865,4,EUR,0,0,5,
741_5008_1303_5258,4,EUR,0,0,5,
741_5008_1303_6167,7,EUR,0,0,5,
741_5008_1303_6171,7,EUR,0,0,5,
741_5008_1303_6172,7,EUR,0,0,5,
741_5008_1303_6178,7,EUR,0,0,5,
741_5008_1303_6179,7,EUR,0,0,5,
741_5008_1303_6345,7,EUR,0,0,5,
741_5008_1303_6370,7,EUR,0,0,5,
741_5008_1303_6372,7,EUR,0,0,5,
741_5008_1303_7073,4,EUR,0,0,5,
741_5008_1303_7074,4,EUR,0,0,5,
741_5008_1303_7078,4,EUR,0,0,5,
741_5008_1303_7090,4,EUR,0,0,5,
741_5008_1303_7186,4,EUR,0,0,5,
741_5008_1303_7194,7,EUR,0,0,5,
741_5008_1352_1297,4,EUR,0,0,5,
741_5008_1352_1910,4,EUR,0,0,5,
741_5008_1352_2004,4,EUR,0,0,5,
741_5008_1910_1297,4,EUR,0,0,5,
741_5008_1975_1297,4,EUR,0,0,5,
741_5008_1975_1303,4,EUR,0,0,5,
741_5008_1975_1352,4,EUR,0,0,5,
741_5008_1975_1910,4,EUR,0,0,5,
741_5008_1975_2004,4,EUR,0,0,5,
741_5008_1975_3906,4,EUR,0,0,5,
741_5008_1975_3907,4,EUR,0,0,5,
741_5008_1975_3910,4,EUR,0,0,5,
741_5008_1975_3913,4,EUR,0,0,5,
741_5008_1975_3916,4,EUR,0,0,5,
741_5008_1975_3919,4,EUR,0,0,5,
741_5008_1975_3922,4,EUR,0,0,5,
741_5008_1975_3928,4,EUR,0,0,5,
741_5008_1975_3944,4,EUR,0,0,5,
741_5008_1975_3949,4,EUR,0,0,5,
741_5008_1975_3963,4,EUR,0,0,5,
741_5008_1975_3968,4,EUR,0,0,5,
741_5008_1975_3971,4,EUR,0,0,5,
741_5008_1975_3974,4,EUR,0,0,5,
741_5008_1975_3975,4,EUR,0,0,5,
741_5008_1975_3978,4,EUR,0,0,5,
741_5008_1975_3980,4,EUR,0,0,5,
741_5008_1975_4864,4,EUR,0,0,5,
741_5008_1975_4865,4,EUR,0,0,5,
741_5008_1975_5258,4,EUR,0,0,5,
741_5008_1975_6167,7,EUR,0,0,5,
741_5008_1975_6171,7,EUR,0,0,5,
741_5008_1975_6172,7,EUR,0,0,5,
741_5008_1975_6178,7,EUR,0,0,5,
741_5008_1975_6179,7,EUR,0,0,5,
741_5008_1975_6345,7,EUR,0,0,5,
741_5008_1975_6370,7,EUR,0,0,5,
741_5008_1975_6372,7,EUR,0,0,5,
741_5008_1975_7073,4,EUR,0,0,5,
741_5008_1975_7074,4,EUR,0,0,5,
741_5008_1975_7078,4,EUR,0,0,5,
741_5008_1975_7090,4,EUR,0,0,5,
741_5008_1975_7186,4,EUR,0,0,5,
741_5008_1975_7194,7,EUR,0,0,5,
741_5008_2004_1297,4,EUR,0,0,5,
741_5008_2004_1910,4,EUR,0,0,5,
741_5008_3906_1297,4,EUR,0,0,5,
741_5008_3906_1352,4,EUR,0,0,5,
741_5008_3906_1910,4,EUR,0,0,5,
741_5008_3906_2004,4,EUR,0,0,5,
741_5008_3906_3907,4,EUR,0,0,5,
741_5008_3906_3910,4,EUR,0,0,5,
741_5008_3906_3913,4,EUR,0,0,5,
741_5008_3906_3922,4,EUR,0,0,5,
741_5008_3906_3928,4,EUR,0,0,5,
741_5008_3906_3944,4,EUR,0,0,5,
741_5008_3906_4864,4,EUR,0,0,5,
741_5008_3906_6178,4,EUR,0,0,5,
741_5008_3906_6345,4,EUR,0,0,5,
741_5008_3906_6370,4,EUR,0,0,5,
741_5008_3906_6372,4,EUR,0,0,5,
741_5008_3906_7078,4,EUR,0,0,5,
741_5008_3906_7090,4,EUR,0,0,5,
741_5008_3906_7186,4,EUR,0,0,5,
741_5008_3907_1297,4,EUR,0,0,5,
741_5008_3907_1352,4,EUR,0,0,5,
741_5008_3907_1910,4,EUR,0,0,5,
741_5008_3907_2004,4,EUR,0,0,5,
741_5008_3907_3910,4,EUR,0,0,5,
741_5008_3907_3913,4,EUR,0,0,5,
741_5008_3907_3922,4,EUR,0,0,5,
741_5008_3907_3928,4,EUR,0,0,5,
741_5008_3907_3944,4,EUR,0,0,5,
741_5008_3907_4864,4,EUR,0,0,5,
741_5008_3907_6178,4,EUR,0,0,5,
741_5008_3907_6345,4,EUR,0,0,5,
741_5008_3907_6370,4,EUR,0,0,5,
741_5008_3907_6372,4,EUR,0,0,5,
741_5008_3907_7078,4,EUR,0,0,5,
741_5008_3907_7090,4,EUR,0,0,5,
741_5008_3907_7186,4,EUR,0,0,5,
741_5008_3910_1297,4,EUR,0,0,5,
741_5008_3910_1352,4,EUR,0,0,5,
741_5008_3910_1910,4,EUR,0,0,5,
741_5008_3910_2004,4,EUR,0,0,5,
741_5008_3910_3913,4,EUR,0,0,5,
741_5008_3910_3944,4,EUR,0,0,5,
741_5008_3910_4864,4,EUR,0,0,5,
741_5008_3910_6178,4,EUR,0,0,5,
741_5008_3910_6345,4,EUR,0,0,5,
741_5008_3910_6370,4,EUR,0,0,5,
741_5008_3910_6372,4,EUR,0,0,5,
741_5008_3910_7078,4,EUR,0,0,5,
741_5008_3910_7090,4,EUR,0,0,5,
741_5008_3910_7186,4,EUR,0,0,5,
741_5008_3913_1297,4,EUR,0,0,5,
741_5008_3913_1352,4,EUR,0,0,5,
741_5008_3913_1910,4,EUR,0,0,5,
741_5008_3913_2004,4,EUR,0,0,5,
741_5008_3913_3944,4,EUR,0,0,5,
741_5008_3913_4864,4,EUR,0,0,5,
741_5008_3913_6178,4,EUR,0,0,5,
741_5008_3913_6345,4,EUR,0,0,5,
741_5008_3913_6370,4,EUR,0,0,5,
741_5008_3913_6372,4,EUR,0,0,5,
741_5008_3913_7078,4,EUR,0,0,5,
741_5008_3913_7090,4,EUR,0,0,5,
741_5008_3913_7186,4,EUR,0,0,5,
741_5008_3916_1297,4,EUR,0,0,5,
741_5008_3916_1352,4,EUR,0,0,5,
741_5008_3916_1910,4,EUR,0,0,5,
741_5008_3916_2004,4,EUR,0,0,5,
741_5008_3916_3906,4,EUR,0,0,5,
741_5008_3916_3907,4,EUR,0,0,5,
741_5008_3916_3910,4,EUR,0,0,5,
741_5008_3916_3913,4,EUR,0,0,5,
741_5008_3916_3919,4,EUR,0,0,5,
741_5008_3916_3922,4,EUR,0,0,5,
741_5008_3916_3928,4,EUR,0,0,5,
741_5008_3916_3944,4,EUR,0,0,5,
741_5008_3916_4864,4,EUR,0,0,5,
741_5008_3916_6178,4,EUR,0,0,5,
741_5008_3916_6345,4,EUR,0,0,5,
741_5008_3916_6370,4,EUR,0,0,5,
741_5008_3916_6372,4,EUR,0,0,5,
741_5008_3916_7078,4,EUR,0,0,5,
741_5008_3916_7090,4,EUR,0,0,5,
741_5008_3916_7186,4,EUR,0,0,5,
741_5008_3919_1297,4,EUR,0,0,5,
741_5008_3919_1352,4,EUR,0,0,5,
741_5008_3919_1910,4,EUR,0,0,5,
741_5008_3919_2004,4,EUR,0,0,5,
741_5008_3919_3906,4,EUR,0,0,5,
741_5008_3919_3907,4,EUR,0,0,5,
741_5008_3919_3910,4,EUR,0,0,5,
741_5008_3919_3913,4,EUR,0,0,5,
741_5008_3919_3922,4,EUR,0,0,5,
741_5008_3919_3928,4,EUR,0,0,5,
741_5008_3919_3944,4,EUR,0,0,5,
741_5008_3919_4864,4,EUR,0,0,5,
741_5008_3919_6178,4,EUR,0,0,5,
741_5008_3919_6345,4,EUR,0,0,5,
741_5008_3919_6370,4,EUR,0,0,5,
741_5008_3919_6372,4,EUR,0,0,5,
741_5008_3919_7078,4,EUR,0,0,5,
741_5008_3919_7090,4,EUR,0,0,5,
741_5008_3919_7186,4,EUR,0,0,5,
741_5008_3922_1297,4,EUR,0,0,5,
741_5008_3922_1352,4,EUR,0,0,5,
741_5008_3922_1910,4,EUR,0,0,5,
741_5008_3922_2004,4,EUR,0,0,5,
741_5008_3922_3910,4,EUR,0,0,5,
741_5008_3922_3913,4,EUR,0,0,5,
741_5008_3922_3928,4,EUR,0,0,5,
741_5008_3922_3944,4,EUR,0,0,5,
741_5008_3922_4864,4,EUR,0,0,5,
741_5008_3922_6178,4,EUR,0,0,5,
741_5008_3922_6345,4,EUR,0,0,5,
741_5008_3922_6370,4,EUR,0,0,5,
741_5008_3922_6372,4,EUR,0,0,5,
741_5008_3922_7078,4,EUR,0,0,5,
741_5008_3922_7090,4,EUR,0,0,5,
741_5008_3922_7186,4,EUR,0,0,5,
741_5008_3928_1297,4,EUR,0,0,5,
741_5008_3928_1352,4,EUR,0,0,5,
741_5008_3928_1910,4,EUR,0,0,5,
741_5008_3928_2004,4,EUR,0,0,5,
741_5008_3928_3910,4,EUR,0,0,5,
741_5008_3928_3913,4,EUR,0,0,5,
741_5008_3928_3944,4,EUR,0,0,5,
741_5008_3928_4864,4,EUR,0,0,5,
741_5008_3928_6178,4,EUR,0,0,5,
741_5008_3928_6345,4,EUR,0,0,5,
741_5008_3928_6370,4,EUR,0,0,5,
741_5008_3928_6372,4,EUR,0,0,5,
741_5008_3928_7078,4,EUR,0,0,5,
741_5008_3928_7090,4,EUR,0,0,5,
741_5008_3928_7186,4,EUR,0,0,5,
741_5008_3944_1297,4,EUR,0,0,5,
741_5008_3944_1352,4,EUR,0,0,5,
741_5008_3944_1910,4,EUR,0,0,5,
741_5008_3944_2004,4,EUR,0,0,5,
741_5008_3944_4864,4,EUR,0,0,5,
741_5008_3944_6178,4,EUR,0,0,5,
741_5008_3944_6345,4,EUR,0,0,5,
741_5008_3944_6370,4,EUR,0,0,5,
