fare_id,route_id,origin_id,destination_id
741_5007_2788_2839,,2788,2839
741_5007_2788_2844,,2788,2844
741_5007_2788_2845,,2788,2845
741_5007_2788_3110,,2788,3110
741_5007_2788_3111,,2788,3111
741_5007_2788_3156,,2788,3156
741_5007_2788_3330,,2788,3330
741_5007_2788_6101,,2788,6101
741_5007_2788_6102,,2788,6102
741_5007_2788_6104,,2788,6104
741_5007_2788_6172,,2788,6172
741_5007_2788_6279,,2788,6279
741_5007_2788_6280,,2788,6280
741_5007_2788_6284,,2788,6284
741_5007_2788_6285,,2788,6285
741_5007_2788_6286,,2788,6286
741_5007_2788_6345,,2788,6345
741_5007_2788_6367,,2788,6367
741_5007_2788_6372,,2788,6372
741_5007_2788_6393,,2788,6393
741_5007_2788_6597,,2788,6597
741_5007_2788_6869,,2788,6869
741_5007_2788_7060,,2788,7060
741_5007_2788_7336,,2788,7336
741_5007_2788_7973,,2788,7973
741_5007_2839_324,,2839,324
741_5007_2839_326,,2839,326
741_5007_2839_333,,2839,333
741_5007_2839_6104,,2839,6104
741_5007_2839_6286,,2839,6286
741_5007_2839_6345,,2839,6345
741_5007_2839_6372,,2839,6372
741_5007_2839_6393,,2839,6393
741_5007_2839_6597,,2839,6597
741_5007_2844_2,,2844,2
741_5007_2844_323,,2844,323
741_5007_2844_324,,2844,324
741_5007_2844_325,,2844,325
741_5007_2844_326,,2844,326
741_5007_2844_332,,2844,332
741_5007_2844_333,,2844,333
741_5007_2844_337,,2844,337
741_5007_2844_338,,2844,338
741_5007_2844_339,,2844,339
741_5007_2844_340,,2844,340
741_5007_2844_341,,2844,341
741_5007_2844_342,,2844,342
741_5007_2844_346,,2844,346
741_5007_2844_2754,,2844,2754
741_5007_2844_2839,,2844,2839
741_5007_2844_2845,,2844,2845
741_5007_2844_3110,,2844,3110
741_5007_2844_3111,,2844,3111
741_5007_2844_3156,,2844,3156
741_5007_2844_3330,,2844,3330
741_5007_2844_6104,,2844,6104
741_5007_2844_6172,,2844,6172
741_5007_2844_6279,,2844,6279
741_5007_2844_6280,,2844,6280
741_5007_2844_6284,,2844,6284
741_5007_2844_6285,,2844,6285
741_5007_2844_6286,,2844,6286
741_5007_2844_6345,,2844,6345
741_5007_2844_6367,,2844,6367
741_5007_2844_6372,,2844,6372
741_5007_2844_6393,,2844,6393
741_5007_2844_6597,,2844,6597
741_5007_2844_6869,,2844,6869
741_5007_2844_7060,,2844,7060
741_5007_2844_7336,,2844,7336
741_5007_2844_7973,,2844,7973
741_5007_2845_324,,2845,324
741_5007_2845_326,,2845,326
741_5007_2845_333,,2845,333
741_5007_2845_2839,,2845,2839
741_5007_2845_3110,,2845,3110
741_5007_2845_6104,,2845,6104
741_5007_2845_6279,,2845,6279
741_5007_2845_6285,,2845,6285
741_5007_2845_6286,,2845,6286
741_5007_2845_6345,,2845,6345
741_5007_2845_6372,,2845,6372
741_5007_2845_6393,,2845,6393
741_5007_2845_6597,,2845,6597
741_5007_2845_7336,,2845,7336
741_5007_3110_324,,3110,324
741_5007_3110_326,,3110,326
741_5007_3110_333,,3110,333
741_5007_3110_2839,,3110,2839
741_5007_3110_6104,,3110,6104
741_5007_3110_6286,,3110,6286
741_5007_3110_6345,,3110,6345
741_5007_3110_6372,,3110,6372
741_5007_3110_6393,,3110,6393
741_5007_3110_6597,,3110,6597
741_5007_3111_324,,3111,324
741_5007_3111_326,,3111,326
741_5007_3111_333,,3111,333
741_5007_3111_337,,3111,337
741_5007_3111_339,,3111,339
741_5007_3111_340,,3111,340
741_5007_3111_341,,3111,341
741_5007_3111_342,,3111,342
741_5007_3111_346,,3111,346
741_5007_3111_2839,,3111,2839
741_5007_3111_2845,,3111,2845
741_5007_3111_3110,,3111,3110
741_5007_3111_3330,,3111,3330
741_5007_3111_6104,,3111,6104
741_5007_3111_6279,,3111,6279
741_5007_3111_6280,,3111,6280
741_5007_3111_6284,,3111,6284
741_5007_3111_6285,,3111,6285
741_5007_3111_6286,,3111,6286
741_5007_3111_6345,,3111,6345
741_5007_3111_6372,,3111,6372
741_5007_3111_6393,,3111,6393
741_5007_3111_6597,,3111,6597
741_5007_3111_7060,,3111,7060
741_5007_3111_7336,,3111,7336
741_5007_3111_7973,,3111,7973
741_5007_3156_324,,3156,324
741_5007_3156_326,,3156,326
741_5007_3156_333,,3156,333
741_5007_3156_337,,3156,337
741_5007_3156_339,,3156,339
741_5007_3156_340,,3156,340
741_5007_3156_341,,3156,341
741_5007_3156_342,,3156,342
741_5007_3156_346,,3156,346
741_5007_3156_2839,,3156,2839
741_5007_3156_2845,,3156,2845
741_5007_3156_3110,,3156,3110
741_5007_3156_3111,,3156,3111
741_5007_3156_3330,,3156,3330
741_5007_3156_6104,,3156,6104
741_5007_3156_6279,,3156,6279
741_5007_3156_6280,,3156,6280
741_5007_3156_6284,,3156,6284
741_5007_3156_6285,,3156,6285
741_5007_3156_6286,,3156,6286
741_5007_3156_6345,,3156,6345
741_5007_3156_6372,,3156,6372
741_5007_3156_6393,,3156,6393
741_5007_3156_6597,,3156,6597
741_5007_3156_7060,,3156,7060
741_5007_3156_7336,,3156,7336
741_5007_3156_7973,,3156,7973
741_5007_3330_324,,3330,324
741_5007_3330_326,,3330,326
741_5007_3330_333,,3330,333
741_5007_3330_337,,3330,337
741_5007_3330_341,,3330,341
741_5007_3330_342,,3330,342
741_5007_3330_346,,3330,346
741_5007_3330_2839,,3330,2839
741_5007_3330_2845,,3330,2845
741_5007_3330_3110,,3330,3110
741_5007_3330_6104,,3330,6104
741_5007_3330_6279,,3330,6279
741_5007_3330_6280,,3330,6280
741_5007_3330_6285,,3330,6285
741_5007_3330_6286,,3330,6286
741_5007_3330_6345,,3330,6345
741_5007_3330_6372,,3330,6372
741_5007_3330_6393,,3330,6393
741_5007_3330_6597,,3330,6597
741_5007_3330_7060,,3330,7060
741_5007_3330_7336,,3330,7336
741_5007_3330_7973,,3330,7973
741_5007_6101_2,,6101,2
741_5007_6101_323,,6101,323
741_5007_6101_324,,6101,324
741_5007_6101_325,,6101,325
741_5007_6101_326,,6101,326
741_5007_6101_332,,6101,332
741_5007_6101_333,,6101,333
741_5007_6101_337,,6101,337
741_5007_6101_338,,6101,338
741_5007_6101_339,,6101,339
741_5007_6101_340,,6101,340
741_5007_6101_341,,6101,341
741_5007_6101_342,,6101,342
741_5007_6101_346,,6101,346
741_5007_6101_2754,,6101,2754
741_5007_6101_2839,,6101,2839
741_5007_6101_2844,,6101,2844
741_5007_6101_2845,,6101,2845
741_5007_6101_3110,,6101,3110
741_5007_6101_3111,,6101,3111
741_5007_6101_3156,,6101,3156
741_5007_6101_3330,,6101,3330
741_5007_6101_6102,,6101,6102
741_5007_6101_6104,,6101,6104
741_5007_6101_6172,,6101,6172
741_5007_6101_6279,,6101,6279
741_5007_6101_6280,,6101,6280
741_5007_6101_6284,,6101,6284
741_5007_6101_6285,,6101,6285
741_5007_6101_6286,,6101,6286
741_5007_6101_6345,,6101,6345
741_5007_6101_6367,,6101,6367
741_5007_6101_6372,,6101,6372
741_5007_6101_6393,,6101,6393
741_5007_6101_6597,,6101,6597
741_5007_6101_6869,,6101,6869
741_5007_6101_7060,,6101,7060
741_5007_6101_7336,,6101,7336
741_5007_6101_7973,,6101,7973
741_5007_6102_2,,6102,2
741_5007_6102_323,,6102,323
741_5007_6102_324,,6102,324
741_5007_6102_325,,6102,325
741_5007_6102_326,,6102,326
741_5007_6102_332,,6102,332
741_5007_6102_333,,6102,333
741_5007_6102_337,,6102,337
741_5007_6102_338,,6102,338
741_5007_6102_339,,6102,339
741_5007_6102_340,,6102,340
741_5007_6102_341,,6102,341
741_5007_6102_342,,6102,342
741_5007_6102_346,,6102,346
741_5007_6102_2754,,6102,2754
741_5007_6102_2839,,6102,2839
741_5007_6102_2844,,6102,2844
741_5007_6102_2845,,6102,2845
741_5007_6102_3110,,6102,3110
741_5007_6102_3111,,6102,3111
741_5007_6102_3156,,6102,3156
741_5007_6102_3330,,6102,3330
741_5007_6102_6104,,6102,6104
741_5007_6102_6172,,6102,6172
741_5007_6102_6279,,6102,6279
741_5007_6102_6280,,6102,6280
741_5007_6102_6284,,6102,6284
741_5007_6102_6285,,6102,6285
741_5007_6102_6286,,6102,6286
741_5007_6102_6345,,6102,6345
741_5007_6102_6367,,6102,6367
741_5007_6102_6372,,6102,6372
741_5007_6102_6393,,6102,6393
741_5007_6102_6597,,6102,6597
741_5007_6102_6869,,6102,6869
741_5007_6102_7060,,6102,7060
741_5007_6102_7336,,6102,7336
741_5007_6102_7973,,6102,7973
741_5007_6172_324,,6172,324
741_5007_6172_326,,6172,326
741_5007_6172_332,,6172,332
741_5007_6172_333,,6172,333
741_5007_6172_337,,6172,337
741_5007_6172_338,,6172,338
741_5007_6172_339,,6172,339
741_5007_6172_340,,6172,340
741_5007_6172_341,,6172,341
741_5007_6172_342,,6172,342
741_5007_6172_346,,6172,346
741_5007_6172_2839,,6172,2839
741_5007_6172_2845,,6172,2845
741_5007_6172_3110,,6172,3110
741_5007_6172_3111,,6172,3111
741_5007_6172_3156,,6172,3156
741_5007_6172_3330,,6172,3330
741_5007_6172_6104,,6172,6104
741_5007_6172_6279,,6172,6279
741_5007_6172_6280,,6172,6280
741_5007_6172_6284,,6172,6284
741_5007_6172_6285,,6172,6285
741_5007_6172_6286,,6172,6286
741_5007_6172_6345,,6172,6345
741_5007_6172_6367,,6172,6367
741_5007_6172_6372,,6172,6372
741_5007_6172_6393,,6172,6393
741_5007_6172_6597,,6172,6597
741_5007_6172_6869,,6172,6869
741_5007_6172_7060,,6172,7060
741_5007_6172_7336,,6172,7336
741_5007_6172_7973,,6172,7973
741_5007_6279_324,,6279,324
741_5007_6279_326,,6279,326
741_5007_6279_333,,6279,333
741_5007_6279_2839,,6279,2839
741_5007_6279_3110,,6279,3110
741_5007_6279_6104,,6279,6104
741_5007_6279_6285,,6279,6285
741_5007_6279_6286,,6279,6286
741_5007_6279_6345,,6279,6345
741_5007_6279_6372,,6279,6372
741_5007_6279_6393,,6279,6393
741_5007_6279_6597,,6279,6597
741_5007_6279_7336,,6279,7336
741_5007_6280_324,,6280,324
741_5007_6280_326,,6280,326
741_5007_6280_333,,6280,333
741_5007_6280_337,,6280,337
741_5007_6280_341,,6280,341
741_5007_6280_342,,6280,342
741_5007_6280_346,,6280,346
741_5007_6280_2839,,6280,2839
741_5007_6280_2845,,6280,2845
741_5007_6280_3110,,6280,3110
741_5007_6280_6104,,6280,6104
741_5007_6280_6279,,6280,6279
741_5007_6280_6285,,6280,6285
741_5007_6280_6286,,6280,6286
741_5007_6280_6345,,6280,6345
741_5007_6280_6372,,6280,6372
741_5007_6280_6393,,6280,6393
741_5007_6280_6597,,6280,6597
741_5007_6280_7060,,6280,7060
741_5007_6280_7336,,6280,7336
741_5007_6280_7973,,6280,7973
741_5007_6284_324,,6284,324
741_5007_6284_326,,6284,326
741_5007_6284_333,,6284,333
741_5007_6284_337,,6284,337
741_5007_6284_339,,6284,339
741_5007_6284_340,,6284,340
741_5007_6284_341,,6284,341
741_5007_6284_342,,6284,342
741_5007_6284_346,,6284,346
741_5007_6284_2839,,6284,2839
741_5007_6284_2845,,6284,2845
741_5007_6284_3110,,6284,3110
741_5007_6284_3330,,6284,3330
741_5007_6284_6104,,6284,6104
741_5007_6284_6279,,6284,6279
741_5007_6284_6280,,6284,6280
741_5007_6284_6285,,6284,6285
741_5007_6284_6286,,6284,6286
741_5007_6284_6345,,6284,6345
741_5007_6284_6372,,6284,6372
741_5007_6284_6393,,6284,6393
741_5007_6284_6597,,6284,6597
741_5007_6284_7060,,6284,7060
741_5007_6284_7336,,6284,7336
741_5007_6284_7973,,6284,7973
741_5007_6285_324,,6285,324
741_5007_6285_326,,6285,326
741_5007_6285_333,,6285,333
741_5007_6285_2839,,6285,2839
741_5007_6285_3110,,6285,3110
741_5007_6285_6104,,6285,6104
741_5007_6285_6286,,6285,6286
741_5007_6285_6345,,6285,6345
741_5007_6285_6372,,6285,6372
741_5007_6285_6393,,6285,6393
741_5007_6285_6597,,6285,6597
741_5007_6286_324,,6286,324
741_5007_6286_326,,6286,326
741_5007_6286_333,,6286,333
741_5007_6286_6104,,6286,6104
741_5007_6286_6345,,6286,6345
741_5007_6286_6372,,6286,6372
741_5007_6286_6393,,6286,6393
741_5007_6286_6597,,6286,6597
741_5007_6345_6104,,6345,6104
741_5007_6367_324,,6367,324
741_5007_6367_326,,6367,326
741_5007_6367_333,,6367,333
741_5007_6367_337,,6367,337
741_5007_6367_338,,6367,338
741_5007_6367_339,,6367,339
741_5007_6367_340,,6367,340
741_5007_6367_341,,6367,341
741_5007_6367_342,,6367,342
741_5007_6367_346,,6367,346
741_5007_6367_2839,,6367,2839
741_5007_6367_2845,,6367,2845
741_5007_6367_3110,,6367,3110
741_5007_6367_3111,,6367,3111
741_5007_6367_3156,,6367,3156
741_5007_6367_3330,,6367,3330
741_5007_6367_6104,,6367,6104
741_5007_6367_6279,,6367,6279
741_5007_6367_6280,,6367,6280
741_5007_6367_6284,,6367,6284
741_5007_6367_6285,,6367,6285
741_5007_6367_6286,,6367,6286
741_5007_6367_6345,,6367,6345
741_5007_6367_6372,,6367,6372
741_5007_6367_6393,,6367,6393
741_5007_6367_6597,,6367,6597
741_5007_6367_6869,,6367,6869
741_5007_6367_7060,,6367,7060
741_5007_6367_7336,,6367,7336
741_5007_6367_7973,,6367,7973
741_5007_6372_324,,6372,324
741_5007_6372_6104,,6372,6104
741_5007_6372_6345,,6372,6345
741_5007_6393_324,,6393,324
741_5007_6393_6104,,6393,6104
741_5007_6393_6345,,6393,6345
741_5007_6393_6372,,6393,6372
741_5007_6393_6597,,6393,6597
741_5007_6597_324,,6597,324
741_5007_6597_6104,,6597,6104
741_5007_6597_6345,,6597,6345
741_5007_6597_6372,,6597,6372
741_5007_6869_324,,6869,324
741_5007_6869_326,,6869,326
741_5007_6869_333,,6869,333
741_5007_6869_337,,6869,337
741_5007_6869_338,,6869,338
741_5007_6869_339,,6869,339
741_5007_6869_340,,6869,340
741_5007_6869_341,,6869,341
741_5007_6869_342,,6869,342
741_5007_6869_346,,6869,346
741_5007_6869_2839,,6869,2839
741_5007_6869_2845,,6869,2845
741_5007_6869_3110,,6869,3110
741_5007_6869_3111,,6869,3111
741_5007_6869_3156,,6869,3156
741_5007_6869_3330,,6869,3330
741_5007_6869_6104,,6869,6104
741_5007_6869_6279,,6869,6279
741_5007_6869_6280,,6869,6280
741_5007_6869_6284,,6869,6284
741_5007_6869_6285,,6869,6285
741_5007_6869_6286,,6869,6286
741_5007_6869_6345,,6869,6345
741_5007_6869_6372,,6869,6372
741_5007_6869_6393,,6869,6393
741_5007_6869_6597,,6869,6597
741_5007_6869_7060,,6869,7060
741_5007_6869_7336,,6869,7336
741_5007_6869_7973,,6869,7973
741_5007_7060_324,,7060,324
741_5007_7060_326,,7060,326
741_5007_7060_333,,7060,333
741_5007_7060_337,,7060,337
741_5007_7060_341,,7060,341
741_5007_7060_342,,7060,342
741_5007_7060_346,,7060,346
741_5007_7060_2839,,7060,2839
741_5007_7060_2845,,7060,2845
741_5007_7060_3110,,7060,3110
741_5007_7060_6104,,7060,6104
741_5007_7060_6279,,7060,6279
741_5007_7060_6285,,7060,6285
741_5007_7060_6286,,7060,6286
741_5007_7060_6345,,7060,6345
741_5007_7060_6372,,7060,6372
741_5007_7060_6393,,7060,6393
741_5007_7060_6597,,7060,6597
741_5007_7060_7336,,7060,7336
741_5007_7336_324,,7336,324
741_5007_7336_326,,7336,326
741_5007_7336_333,,7336,333
741_5007_7336_2839,,7336,2839
741_5007_7336_3110,,7336,3110
741_5007_7336_6104,,7336,6104
741_5007_7336_6285,,7336,6285
741_5007_7336_6286,,7336,6286
741_5007_7336_6345,,7336,6345
741_5007_7336_6372,,7336,6372
741_5007_7336_6393,,7336,6393
741_5007_7336_6597,,7336,6597
741_5007_7973_324,,7973,324
741_5007_7973_326,,7973,326
741_5007_7973_333,,7973,333
741_5007_7973_337,,7973,337
741_5007_7973_341,,7973,341
741_5007_7973_342,,7973,342
741_5007_7973_346,,7973,346
741_5007_7973_2839,,7973,2839
741_5007_7973_2845,,7973,2845
741_5007_7973_3110,,7973,3110
741_5007_7973_6104,,7973,6104
741_5007_7973_6279,,7973,6279
741_5007_7973_6285,,7973,6285
741_5007_7973_6286,,7973,6286
741_5007_7973_6345,,7973,6345
741_5007_7973_6372,,7973,6372
741_5007_7973_6393,,7973,6393
741_5007_7973_6597,,7973,6597
741_5007_7973_7060,,7973,7060
741_5007_7973_7336,,7973,7336
741_5008_1303_1297,,1303,1297
741_5008_1303_1352,,1303,1352
741_5008_1303_1910,,1303,1910
741_5008_1303_2004,,1303,2004
741_5008_1303_3906,,1303,3906
741_5008_1303_3907,,1303,3907
741_5008_1303_3910,,1303,3910
741_5008_1303_3913,,1303,3913
741_5008_1303_3916,,1303,3916
741_5008_1303_3919,,1303,3919
741_5008_1303_3922,,1303,3922
741_5008_1303_3928,,1303,3928
741_5008_1303_3944,,1303,3944
741_5008_1303_3949,,1303,3949
741_5008_1303_3963,,1303,3963
741_5008_1303_3968,,1303,3968
741_5008_1303_3971,,1303,3971
741_5008_1303_3974,,1303,3974
741_5008_1303_3975,,1303,3975
741_5008_1303_3978,,1303,3978
741_5008_1303_3980,,1303,3980
741_5008_1303_4864,,1303,4864
741_5008_1303_4865,,1303,4865
741_5008_1303_5258,,1303,5258
741_5008_1303_6167,,1303,6167
741_5008_1303_6171,,1303,6171
741_5008_1303_6172,,1303,6172
741_5008_1303_6178,,1303,6178
741_5008_1303_6179,,1303,6179
741_5008_1303_6345,,1303,6345
741_5008_1303_6370,,1303,6370
741_5008_1303_6372,,1303,6372
741_5008_1303_7073,,1303,7073
741_5008_1303_7074,,1303,7074
741_5008_1303_7078,,1303,7078
741_5008_1303_7090,,1303,7090
741_5008_1303_7186,,1303,7186
741_5008_1303_7194,,1303,7194
741_5008_1352_1297,,1352,1297
741_5008_1352_1910,,1352,1910
741_5008_1352_2004,,1352,2004
741_5008_1910_1297,,1910,1297
741_5008_1975_1297,,1975,1297
741_5008_1975_1303,,1975,1303
741_5008_1975_1352,,1975,1352
741_5008_1975_1910,,1975,1910
741_5008_1975_2004,,1975,2004
741_5008_1975_3906,,1975,3906
741_5008_1975_3907,,1975,3907
741_5008_1975_3910,,1975,3910
741_5008_1975_3913,,1975,3913
741_5008_1975_3916,,1975,3916
741_5008_1975_3919,,1975,3919
741_5008_1975_3922,,1975,3922
741_5008_1975_3928,,1975,3928
741_5008_1975_3944,,1975,3944
741_5008_1975_3949,,1975,3949
741_5008_1975_3963,,1975,3963
741_5008_1975_3968,,1975,3968
741_5008_1975_3971,,1975,3971
741_5008_1975_3974,,1975,3974
741_5008_1975_3975,,1975,3975
741_5008_1975_3978,,1975,3978
741_5008_1975_3980,,1975,3980
741_5008_1975_4864,,1975,4864
741_5008_1975_4865,,1975,4865
741_5008_1975_5258,,1975,5258
741_5008_1975_6167,,1975,6167
741_5008_1975_6171,,1975,6171
741_5008_1975_6172,,1975,6172
741_5008_1975_6178,,1975,6178
741_5008_1975_6179,,1975,6179
741_5008_1975_6345,,1975,6345
741_5008_1975_6370,,1975,6370
741_5008_1975_6372,,1975,6372
741_5008_1975_7073,,1975,7073
741_5008_1975_7074,,1975,7074
741_5008_1975_7078,,1975,7078
741_5008_1975_7090,,1975,7090
741_5008_1975_7186,,1975,7186
741_5008_1975_7194,,1975,7194
741_5008_2004_1297,,2004,1297
741_5008_2004_1910,,2004,1910
741_5008_3906_1297,,3906,1297
741_5008_3906_1352,,3906,1352
741_5008_3906_1910,,3906,1910
741_5008_3906_2004,,3906,2004
741_5008_3906_3907,,3906,3907
741_5008_3906_3910,,3906,3910
741_5008_3906_3913,,3906,3913
741_5008_3906_3922,,3906,3922
741_5008_3906_3928,,3906,3928
741_5008_3906_3944,,3906,3944
741_5008_3906_4864,,3906,4864
741_5008_3906_6178,,3906,6178
741_5008_3906_6345,,3906,6345
741_5008_3906_6370,,3906,6370
741_5008_3906_6372,,3906,6372
741_5008_3906_7078,,3906,7078
741_5008_3906_7090,,3906,7090
741_5008_3906_7186,,3906,7186
741_5008_3907_1297,,3907,1297
741_5008_3907_1352,,3907,1352
741_5008_3907_1910,,3907,1910
741_5008_3907_2004,,3907,2004
741_5008_3907_3910,,3907,3910
741_5008_3907_3913,,3907,3913
741_5008_3907_3922,,3907,3922
741_5008_3907_3928,,3907,3928
741_5008_3907_3944,,3907,3944
741_5008_3907_4864,,3907,4864
741_5008_3907_6178,,3907,6178
741_5008_3907_6345,,3907,6345
741_5008_3907_6370,,3907,6370
741_5008_3907_6372,,3907,6372
741_5008_3907_7078,,3907,7078
741_5008_3907_7090,,3907,7090
741_5008_3907_7186,,3907,7186
741_5008_3910_1297,,3910,1297
741_5008_3910_1352,,3910,1352
741_5008_3910_1910,,3910,1910
741_5008_3910_2004,,3910,2004
741_5008_3910_3913,,3910,3913
741_5008_3910_3944,,3910,3944
741_5008_3910_4864,,3910,4864
741_5008_3910_6178,,3910,6178
741_5008_3910_6345,,3910,6345
741_5008_3910_6370,,3910,6370
741_5008_3910_6372,,3910,6372
741_5008_3910_7078,,3910,7078
741_5008_3910_7090,,3910,7090
741_5008_3910_7186,,3910,7186
741_5008_3913_1297,,3913,1297
741_5008_3913_1352,,3913,1352
741_5008_3913_1910,,3913,1910
741_5008_3913_2004,,3913,2004
741_5008_3913_3944,,3913,3944
741_5008_3913_4864,,3913,4864
741_5008_3913_6178,,3913,6178
741_5008_3913_6345,,3913,6345
741_5008_3913_6370,,3913,6370
741_5008_3913_6372,,3913,6372
741_5008_3913_7078,,3913,7078
741_5008_3913_7090,,3913,7090
741_5008_3913_7186,,3913,7186
741_5008_3916_1297,,3916,1297
741_5008_3916_1352,,3916,1352
741_5008_3916_1910,,3916,1910
741_5008_3916_2004,,3916,2004
741_5008_3916_3906,,3916,3906
741_5008_3916_3907,,3916,3907
741_5008_3916_3910,,3916,3910
741_5008_3916_3913,,3916,3913
741_5008_3916_3919,,3916,3919
741_5008_3916_3922,,3916,3922
741_5008_3916_3928,,3916,3928
741_5008_3916_3944,,3916,3944
741_5008_3916_4864,,3916,4864
741_5008_3916_6178,,3916,6178
741_5008_3916_6345,,3916,6345
741_5008_3916_6370,,3916,6370
741_5008_3916_6372,,3916,6372
741_5008_3916_7078,,3916,7078
741_5008_3916_7090,,3916,7090
741_5008_3916_7186,,3916,7186
741_5008_3919_1297,,3919,1297
741_5008_3919_1352,,3919,1352
741_5008_3919_1910,,3919,1910
741_5008_3919_2004,,3919,2004
741_5008_3919_3906,,3919,3906
741_5008_3919_3907,,3919,3907
741_5008_3919_3910,,3919,3910
741_5008_3919_3913,,3919,3913
741_5008_3919_3922,,3919,3922
741_5008_3919_3928,,3919,3928
741_5008_3919_3944,,3919,3944
741_5008_3919_4864,,3919,4864
741_5008_3919_6178,,3919,6178
741_5008_3919_6345,,3919,6345
741_5008_3919_6370,,3919,6370
741_5008_3919_6372,,3919,6372
741_5008_3919_7078,,3919,7078
741_5008_3919_7090,,3919,7090
741_5008_3919_7186,,3919,7186
741_5008_3922_1297,,3922,1297
741_5008_3922_1352,,3922,1352
741_5008_3922_1910,,3922,1910
741_5008_3922_2004,,3922,2004
741_5008_3922_3910,,3922,3910
741_5008_3922_3913,,3922,3913
741_5008_3922_3928,,3922,3928
741_5008_3922_3944,,3922,3944
741_5008_3922_4864,,3922,4864
741_5008_3922_6178,,3922,6178
741_5008_3922_6345,,3922,6345
741_5008_3922_6370,,3922,6370
741_5008_3922_6372,,3922,6372
741_5008_3922_7078,,3922,7078
741_5008_3922_7090,,3922,7090
741_5008_3922_7186,,3922,7186
741_5008_3928_1297,,3928,1297
741_5008_3928_1352,,3928,1352
741_5008_3928_1910,,3928,1910
741_5008_3928_2004,,3928,2004
741_5008_3928_3910,,3928,3910
741_5008_3928_3913,,3928,3913
741_5008_3928_3944,,3928,3944
741_5008_3928_4864,,3928,4864
741_5008_3928_6178,,3928,6178
741_5008_3928_6345,,3928,6345
741_5008_3928_6370,,3928,6370
741_5008_3928_6372,,3928,6372
741_5008_3928_7078,,3928,7078
741_5008_3928_7090,,3928,7090
741_5008_3928_7186,,3928,7186
741_5008_3944_1297,,3944,1297
741_5008_3944_1352,,3944,1352
741_5008_3944_1910,,3944,1910
741_5008_3944_2004,,3944,2004
741_5008_3944_4864,,3944,4864
741_5008_3944_6178,,3944,6178
741_5008_3944_6345,,3944,6345
741_5008_3944_6370,,3944,6370
741_5008_3944_6372,,3944,6372
741_5008_3944_7078,,3944,7078
741_5008_3944_7090,,3944,7090
741_5008_3944_7186,,3944,7186
741_5008_3949_1297,,3949,1297
741_5008_3949_1352,,3949,1352
741_5008_3949_1910,,3949,1910
741_5008_3949_2004,,3949,2004
741_5008_3949_3906,,3949,3906
741_5008_3949_3907,,3949,3907
741_5008_3949_3910,,3949,3910
741_5008_3949_3913,,3949,3913
741_5008_3949_3916,,3949,3916
741_5008_3949_3919,,3949,3919
741_5008_3949_3922,,3949,3922
741_5008_3949_3928,,3949,3928
741_5008_3949_3944,,3949,3944
741_5008_3949_3963,,3949,3963
741_5008_3949_3968,,3949,3968
741_5008_3949_3971,,3949,3971
741_5008_3949_3974,,3949,3974
741_5008_3949_3975,,3949,3975
741_5008_3949_3978,,3949,3978
741_5008_3949_3980,,3949,3980
741_5008_3949_4864,,3949,4864
741_5008_3949_6178,,3949,6178
741_5008_3949_6345,,3949,6345
741_5008_3949_6370,,3949,6370
741_5008_3949_6372,,3949,6372
741_5008_3949_7078,,3949,7078
741_5008_3949_7090,,3949,7090
741_5008_3949_7186,,3949,7186
741_5008_3963_1297,,3963,1297
741_5008_3963_1352,,3963,1352
741_5008_3963_1910,,3963,1910
741_5008_3963_2004,,3963,2004
741_5008_3963_3906,,3963,3906
741_5008_3963_3907,,3963,3907
741_5008_3963_3910,,3963,3910
741_5008_3963_3913,,3963,3913
741_5008_3963_3916,,3963,3916
741_5008_3963_3919,,3963,3919
741_5008_3963_3922,,3963,3922
741_5008_3963_3928,,3963,3928
741_5008_3963_3944,,3963,3944
741_5008_3963_3968,,3963,3968
741_5008_3963_3971,,3963,3971
741_5008_3963_3974,,3963,3974
741_5008_3963_3975,,3963,3975
741_5008_3963_3978,,3963,3978
741_5008_3963_3980,,3963,3980
741_5008_3963_4864,,3963,4864
741_5008_3963_6178,,3963,6178
741_5008_3963_6345,,3963,6345
741_5008_3963_6370,,3963,6370
741_5008_3963_6372,,3963,6372
741_5008_3963_7078,,3963,7078
741_5008_3963_7090,,3963,7090
741_5008_3963_7186,,3963,7186
741_5008_3968_1297,,3968,1297
741_5008_3968_1352,,3968,1352
741_5008_3968_1910,,3968,1910
741_5008_3968_2004,,3968,2004
741_5008_3968_3906,,3968,3906
741_5008_3968_3907,,3968,3907
741_5008_3968_3910,,3968,3910
741_5008_3968_3913,,3968,3913
741_5008_3968_3916,,3968,3916
741_5008_3968_3919,,3968,3919
741_5008_3968_3922,,3968,3922
741_5008_3968_3928,,3968,3928
741_5008_3968_3944,,3968,3944
741_5008_3968_3971,,3968,3971
741_5008_3968_3974,,3968,3974
741_5008_3968_3975,,3968,3975
741_5008_3968_4864,,3968,4864
741_5008_3968_6178,,3968,6178
741_5008_3968_6345,,3968,6345
741_5008_3968_6370,,3968,6370
741_5008_3968_6372,,3968,6372
741_5008_3968_7078,,3968,7078
741_5008_3968_7090,,3968,7090
741_5008_3968_7186,,3968,7186
741_5008_3971_1297,,3971,1297
741_5008_3971_1352,,3971,1352
741_5008_3971_1910,,3971,1910
741_5008_3971_2004,,3971,2004
741_5008_3971_3906,,3971,3906
741_5008_3971_3907,,3971,3907
741_5008_3971_3910,,3971,3910
